시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 영등포구 영등포동8가,Jan-51,51,1,메이준,14.21,202207,7,"10,000",7,2012,영중로 120,,중개거래,서울 영등포구
서울특별시 영등포구 영등포동8가,Jan-51,51,1,메이준,17.44,202212,3,"11,000",3,2012,영중로 120,,중개거래,서울 영등포구
서울특별시 영등포구 영등포동8가,Jan-51,51,1,메이준,14.21,202303,12,"9,470",6,2012,영중로 120,,중개거래,서울 영등포구
서울특별시 영등포구 영등포동8가,Jan-47,47,1,프로방스,37.25,202210,6,"28,000",2,2017, ,,중개거래,서울 영등포구
서울특별시 영등포구 영등포동8가,Jan-42,42,1,한양아이클래스 오피스텔,19.86,202205,20,"14,000",6,2014,영신로 228-6,,중개거래,서울 영등포구
서울특별시 영등포구 영등포동8가,Jan-42,42,1,한양아이클래스 오피스텔,19.86,202206,24,"13,400",3,2014,영신로 228-6,,중개거래,서울 영등포구
서울특별시 영등포구 영등포동8가,Jan-42,42,1,한양아이클래스 오피스텔,19.86,202206,24,"13,400",3,2014,영신로 228-6,20220627,중개거래,서울 영등포구
서울특별시 영등포구 영등포동8가,Jan-42,42,1,한양아이클래스 오피스텔,19.91,202207,10,"13,700",2,2014,영신로 228-6,,중개거래,서울 영등포구
서울특별시 영등포구 영등포동8가,Jan-42,42,1,한양아이클래스 오피스텔,19.86,202207,28,"14,700",5,2014,영신로 228-6,,중개거래,서울 영등포구
서울특별시 영등포구 영등포동8가,Jan-42,42,1,한양아이클래스 오피스텔,19.86,202212,19,"14,800",5,2014,영신로 228-6,,중개거래,서울 영등포구
서울특별시 영등포구 영등포동8가,Jan-42,42,1,한양아이클래스 오피스텔,19.86,202301,11,"14,000",6,2014,영신로 228-6,,중개거래,서울 영등포구
서울특별시 용산구 갈월동,101-49,101,49,갈월동 에이트리움,31.47,202205,25,"25,000",10,2004,한강대로 259,,중개거래,서울 용산구
서울특별시 용산구 갈월동,101-49,101,49,갈월동 에이트리움,30.97,202208,5,"27,000",15,2004,한강대로 259,,중개거래,서울 용산구
서울특별시 용산구 갈월동,101-49,101,49,갈월동 에이트리움,30.97,202210,13,"26,000",7,2004,한강대로 259,,중개거래,서울 용산구
서울특별시 용산구 동자동,45,45,0,센트레빌아스테리움서울,99.36,202209,1,"125,000",16,2013,한강대로 372,,중개거래,서울 용산구
서울특별시 용산구 동자동,56,56,0,트윈시티 남산,25.48,202205,6,"35,700",27,2015, ,,중개거래,서울 용산구
서울특별시 용산구 동자동,56,56,0,트윈시티 남산,25.37,202205,13,"36,000",17,2015, ,,중개거래,서울 용산구
서울특별시 용산구 동자동,56,56,0,트윈시티 남산,27.42,202206,1,"38,000",6,2015, ,,중개거래,서울 용산구
서울특별시 용산구 동자동,56,56,0,트윈시티 남산,27.42,202206,18,"42,000",23,2015, ,,중개거래,서울 용산구
서울특별시 용산구 동자동,56,56,0,트윈시티 남산,21.52,202207,3,"28,500",17,2015, ,,중개거래,서울 용산구
서울특별시 용산구 동자동,56,56,0,트윈시티 남산,29.61,202207,8,"46,700",11,2015, ,,중개거래,서울 용산구
서울특별시 용산구 동자동,56,56,0,트윈시티 남산,21.71,202207,16,"30,000",28,2015, ,,중개거래,서울 용산구
서울특별시 용산구 동자동,56,56,0,트윈시티 남산,21.71,202207,19,"31,800",27,2015, ,,중개거래,서울 용산구
서울특별시 용산구 동자동,56,56,0,트윈시티 남산,27.42,202303,7,"39,300",27,2015, ,,중개거래,"서울 강남구, 서울 용산구"
서울특별시 용산구 문배동,11-34,11,34,G&P 용산파크,21.19,202210,14,"25,000",2,2018,청파로 201-17,,중개거래,서울 용산구
서울특별시 용산구 문배동,40-19,40,19,삼라마이다스빌,21.99,202205,23,"16,500",1,2004,백범로90라길 28,,중개거래,서울 용산구
서울특별시 용산구 문배동,40-19,40,19,삼라마이다스빌,28.23,202208,19,"19,750",4,2004,백범로90라길 28,,중개거래,서울 용산구
서울특별시 용산구 문배동,40-19,40,19,삼라마이다스빌,28.23,202209,6,"20,000",6,2004,백범로90라길 28,,중개거래,서울 용산구
서울특별시 용산구 문배동,40-19,40,19,삼라마이다스빌,28.23,202212,7,"20,000",6,2004,백범로90라길 28,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 05일,8,5,용산 더힐 센트럴파크뷰,33.65,202209,6,"54,515",12,2022,청파로 205-6,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 05일,8,5,용산 더힐 센트럴파크뷰,29.6,202209,19,"50,000",12,2022,청파로 205-6,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 05일,8,5,용산 더힐 센트럴파크뷰,29.6,202303,18,"51,000",14,2022,청파로 205-6,,중개거래,서울 용산구
서울특별시 용산구 문배동,10월 03일,10,3,용산 리브,42.25,202205,18,"45,000",4,2017,청파로 199,,중개거래,"경기 과천시, 서울 용산구"
서울특별시 용산구 문배동,10월 03일,10,3,용산 리브,42.25,202206,10,"47,000",10,2017,청파로 199,,중개거래,"경기 과천시, 서울 용산구"
서울특별시 용산구 문배동,10월 03일,10,3,용산 리브,45.92,202207,28,"45,000",10,2017,청파로 199,,중개거래,서울 용산구
서울특별시 용산구 문배동,10월 03일,10,3,용산 리브,42.25,202303,10,"44,200",8,2017,청파로 199,,중개거래,경기 과천시
서울특별시 용산구 문배동,11월 10일,11,10,용산KCC웰츠타워,29.97,202205,23,"29,000",8,2015,백범로90길 90,20220530,중개거래,서울 마포구
서울특별시 용산구 문배동,11월 10일,11,10,용산KCC웰츠타워,29.97,202205,25,"27,900",8,2015,백범로90길 90,,중개거래,서울 용산구
서울특별시 용산구 문배동,11월 10일,11,10,용산KCC웰츠타워,34.06,202206,15,"32,500",3,2015,백범로90길 90,,중개거래,서울 용산구
서울특별시 용산구 문배동,11월 10일,11,10,용산KCC웰츠타워,29.32,202209,28,"29,000",5,2015,백범로90길 90,20221215,중개거래,서울 용산구
서울특별시 용산구 문배동,11월 10일,11,10,용산KCC웰츠타워,29.69,202211,17,"30,000",4,2015,백범로90길 90,20230202,중개거래,서울 용산구
서울특별시 용산구 문배동,11월 10일,11,10,용산KCC웰츠타워,29.69,202302,2,"30,000",4,2015,백범로90길 90,,중개거래,서울 용산구
서울특별시 용산구 문배동,24-21,24,21,용산아크로타워,38.37,202206,26,"51,500",6,2007,백범로90길 26,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202205,10,"18,600",4,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202205,24,"19,000",3,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202206,14,"19,000",3,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202208,3,"19,500",13,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202208,9,"19,500",13,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202208,17,"19,000",11,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202208,18,"19,500",6,2013,백범로90길 12,20221215,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202208,18,"19,500",6,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202209,2,"18,900",8,2013,백범로90길 12,20230414,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202209,5,"19,400",11,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202212,6,"19,100",11,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202301,8,"19,500",13,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202301,30,"19,500",6,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202302,8,"18,000",10,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,17.46,202302,25,"18,000",4,2013,백범로90길 12,,중개거래,서울 용산구
서울특별시 용산구 문배동,11월 29일,11,29,이안 용산1차(11-29),30.04,202208,19,"26,500",12,2005,백범로90길 74,,중개거래,서울 용산구
서울특별시 용산구 문배동,11월 29일,11,29,이안 용산1차(11-29),30.04,202208,24,"26,500",5,2005,백범로90길 74,,중개거래,서울 용산구
서울특별시 용산구 문배동,03월 03일,3,3,이안용산프리미어,66.24,202207,5,"90,000",4,2007,청파로 213,,중개거래,서울 용산구
서울특별시 용산구 문배동,03월 03일,3,3,이안용산프리미어,24.78,202207,27,"21,000",3,2007,청파로 213,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24,8,프라임펠리스,18.77,202205,25,"16,500",12,2012,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24,8,프라임펠리스,27.83,202205,30,"24,500",4,2012,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24,8,프라임펠리스,27.83,202206,18,"24,900",10,2012,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24,8,프라임펠리스,18.55,202207,1,"16,500",8,2012,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24,8,프라임펠리스,18.55,202207,13,"17,000",8,2012,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24,8,프라임펠리스,18.55,202208,3,"16,800",4,2012,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24,8,프라임펠리스,18.55,202208,18,"17,700",10,2012,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24,8,프라임펠리스,27.83,202208,19,"25,900",12,2012,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 문배동,08월 24일,24,8,프라임펠리스,18.55,202301,2,"16,300",11,2012,백범로90길 38,,중개거래,서울 용산구
서울특별시 용산구 서계동,219-17,219,17,서울역풍림아이원플러스,27.95,202205,28,"27,500",13,2004,만리재로 202,,중개거래,"서울 마포구, 서울 성동구"
서울특별시 용산구 용산동5가,24,24,0,파크타워,150.6,202301,20,"220,000",15,2009,서빙고로 67,,중개거래,서울 용산구
서울특별시 용산구 용산동5가,24,24,0,파크타워,123.34,202303,23,"187,500",5,2009,서빙고로 67,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.5,202205,3,"18,200",6,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.5,202205,7,"16,800",3,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202205,11,"18,000",6,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.5,202205,14,"18,200",15,2004,원효로 268,20220704,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202205,23,"18,500",9,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202205,27,"17,500",4,2004,원효로 268,20220620,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202206,2,"18,600",14,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202206,3,"18,000",15,2004,원효로 268,20220608,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202206,3,"18,200",15,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.5,202206,13,"17,000",2,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202206,16,"16,500",2,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202206,20,"17,500",4,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.5,202207,4,"18,200",15,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.5,202207,19,"15,000",3,2004,원효로 268,,직거래,-
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202210,4,"17,300",4,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.5,202210,13,"18,750",15,2004,원효로 268,20221014,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.5,202210,14,"18,750",15,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202210,15,"18,400",8,2004,원효로 268,,중개거래,"서울 서초구, 서울 용산구"
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.5,202210,18,"18,400",4,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202302,16,"18,000",9,2004,원효로 268,,직거래,-
서울특별시 용산구 원효로1가,112-4,112,4,디아뜨 센트럴,25.19,202302,21,"18,200",12,2004,원효로 268,,중개거래,서울 용산구
서울특별시 용산구 원효로1가,10월 28일,28,10,하람 휴,29.56,202205,23,"39,300",4,2019,원효로 231-3,20220623,직거래,-
서울특별시 용산구 원효로1가,10월 28일,28,10,하람 휴,29.56,202205,24,"39,300",4,2019,원효로 231-3,,직거래,-
서울특별시 용산구 원효로1가,10월 28일,28,10,하람 휴,24.29,202206,11,"32,700",2,2019,원효로 231-3,,직거래,-
서울특별시 용산구 원효로1가,10월 28일,28,10,하람 휴,24.29,202207,7,"38,200",10,2019,원효로 231-3,20220823,직거래,-
서울특별시 용산구 원효로1가,10월 28일,28,10,하람 휴,24.29,202208,22,"38,200",10,2019,원효로 231-3,,직거래,-
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"40,119",10,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"40,119",10,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"40,119",10,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"40,119",10,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,604",7,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,604",7,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,398",7,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,398",7,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,398",7,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,604",8,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,398",7,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,398",7,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,140",7,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,140",7,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,140",7,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,604",8,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,398",8,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,398",8,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,398",8,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,398",8,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,398",8,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,140",8,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,140",8,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,140",8,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,964",9,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,964",9,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,758",9,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,758",9,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,758",9,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,758",9,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,758",9,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,604",9,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,604",9,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"39,604",9,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"40,325",10,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,Feb-92,92,2,씨모어,24.58,202301,6,"40,325",10,2022,원효로 164,,중개거래,서울 강남구
서울특별시 용산구 원효로2가,03월 12일,3,12,용산 센트럴포레,31.48,202208,11,"51,400",6,2022,원효로 208,,직거래,-
서울특별시 용산구 원효로2가,03월 12일,3,12,용산 센트럴포레,31.48,202210,7,"51,400",6,2022,원효로 208,,직거래,-
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,36,202205,30,"22,500",4,2003,원효로 128,,중개거래,서울 용산구
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,32,202206,17,"15,000",11,2003,원효로 128,,중개거래,서울 용산구
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,40.2,202208,15,"14,000",11,2003,원효로 128,,중개거래,서울 강남구
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,32,202209,18,"17,000",12,2003,원효로 128,,직거래,-
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,38.12,202209,27,"23,000",10,2003,원효로 128,20230207,중개거래,서울 용산구
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,36,202210,6,"17,000",4,2003,원효로 128,,중개거래,서울 서초구
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,38.12,202210,10,"19,300",12,2003,원효로 128,,직거래,-
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,36,202211,7,"19,000",13,2003,원효로 128,,중개거래,서울 용산구
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,38.12,202301,12,"23,000",10,2003,원효로 128,,중개거래,서울 용산구
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,38.12,202301,25,"22,000",9,2003,원효로 128,,중개거래,서울 용산구
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,40.2,202302,23,"19,000",13,2003,원효로 128,,중개거래,서울 용산구
서울특별시 용산구 원효로3가,51-37,51,37,e테크밸리,32,202302,27,"15,500",13,2003,원효로 128,,중개거래,서울 용산구
서울특별시 용산구 원효로3가,277-36,277,36,아인하우스,26.88,202205,23,"19,000",5,2014,원효로 103-3,,중개거래,서울 마포구
서울특별시 용산구 원효로3가,277-36,277,36,아인하우스,23.04,202207,29,"22,900",8,2014,원효로 103-3,,중개거래,서울 용산구
서울특별시 용산구 원효로3가,277-8,277,8,용산 소미 글로벌리버파크,23.13,202302,28,"36,900",7,2022, ,,중개거래,서울 용산구
서울특별시 용산구 원효로3가,277-13,277,13,용산 클라우드 나인 오피스텔,17.08,202212,20,"30,400",15,2021,원효로 109,,직거래,-
서울특별시 용산구 청파동3가,Jun-80,80,6,용산 다올 노블리움,18.09,202212,17,"19,200",5,2020,청파로 251,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,64,64,0,대우 월드마크 용산,79.65,202206,21,"125,000",34,2007,한강대로 211,,중개거래,"경기 고양덕양구, 서울 용산구"
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,33.6,202205,14,"35,000",14,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,33.6,202205,23,"40,500",29,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,32.89,202206,9,"33,000",7,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,39.03,202206,30,"49,000",29,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,38.1,202207,11,"53,000",31,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,32.89,202208,4,"32,500",2,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,32.89,202209,3,"34,000",8,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,32.89,202209,3,"34,000",9,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,39.03,202209,19,"49,000",21,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,42.39,202210,25,"58,000",25,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,42.39,202211,4,"54,000",32,2005,한강대로 205,,직거래,-
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,52.84,202212,20,"59,000",5,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,33.6,202302,11,"40,500",32,2005,한강대로 205,20230419,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,39.25,202303,25,"51,000",24,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로1가,Jan-50,50,1,용산파크자이,33.6,202304,19,"40,500",32,2005,한강대로 205,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,312-4,312,4,대우디오빌한강로오피스텔,33.95,202212,31,"35,000",7,2004,한강대로 115,,중개거래,"서울 동작구, 서울 용산구"
서울특별시 용산구 한강로2가,422,422,0,래미안 용산 더 센트럴,51.84,202205,7,"90,000",17,null,한강대로 95,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,422,422,0,래미안 용산 더 센트럴,49.81,202205,16,"85,000",9,null,한강대로 95,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,422,422,0,래미안 용산 더 센트럴,50.74,202206,30,"88,000",6,null,한강대로 95,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,422,422,0,래미안 용산 더 센트럴,51.84,202207,19,"90,000",7,null,한강대로 95,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,422,422,0,래미안 용산 더 센트럴,50.74,202208,2,"91,000",5,null,한강대로 95,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,419,419,0,아스테리움 용산,49.98,202211,9,"95,500",28,2012,한강대로30길 25,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,2-37,2,37,용산 토투벨리,579.27,202208,16,"780,000",14,2006,새창로 217,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,2-37,2,37,용산 토투벨리,52.19,202209,2,"49,000",13,2006,새창로 217,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,2-37,2,37,용산 토투벨리,54.31,202212,23,"45,000",12,2006,새창로 217,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,26.7,202204,30,"44,000",28,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,29.85,202205,9,"51,000",22,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,44.7,202205,10,"86,000",23,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,44.7,202205,12,"88,000",29,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,44.21,202205,21,"82,000",19,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,42.64,202205,24,"83,600",30,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,26.7,202205,30,"47,900",23,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,26.7,202206,3,"51,000",31,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,26.7,202206,4,"46,000",21,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,29.74,202206,4,"50,500",18,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,40.81,202206,11,"76,000",24,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,26.7,202206,11,"50,000",25,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,40.81,202208,10,"78,000",39,2017, ,,중개거래,서울 용산구
서울특별시 용산구 한강로2가,420,420,0,용산푸르지오써밋,40.81,202301,9,"70,000",25,2017, ,,중개거래,서울 용산구
